idDeal,investor,company,state,type,date,size,industry,revenue,ebitda,debt
67197,Bridger Capital,Old Mill Brick Incorporated,Utah,Buyout,3/15/2018,480.18616,Materials,862.4100974041123,14.00331982352476,4.591254731926889
69726,Brightstar Capital Partners,"QualTek USA, LLC",Pennsylvania,Buyout,6/13/2018,989.62836,Telecoms,783.0036072903694,14.00229811353314,29.00688135886497
68059,British Columbia Investment Management Corporation,"Springs Window Fashions, LLC",Wisconsin,Buyout,4/23/2018,500.00183,Consumer Products,862.4159793647907,14.00398375384215,842.5597369611052
73528,Brook Venture Partners,"itrac, LLC",Oregon,Buyout,9/21/2018,12.322615,Software,862.4140894588984,14.00623143195811,507.0290017341662
79000,Brook Venture Partners,Learnwell,Massachusetts,Buyout,1/22/2018,263.18552,Education / Training,862.4161140778072,14.00825714377392,39.13300771716463
67970,Brookside Mezzanine Partners,"Mudlick Mail, LLC",Georgia,Buyout,2/14/2018,1198.973,Marketing,105.0027189634833,47.00581458454887,40.32561219667326
81407,Brownstone Equity Partners,Ps Logistics,Alabama,Buyout,2/21/2018,12.327449,Logistics,862.4130944548144,14.0028542476863,4.587701787178227
70599,Brynwood Partners,Hometown Food Company,Illinois,Buyout,7/9/2018,375,Food,370,14.00486010789577,111.7080297863495
74612,CAI Capital Partners,Ansan Traffic Group Ltd.,British Columbia,Buyout,11/16/2018,10.509246,Construction,862.4186021051339,14.00904239399064,243.4888627687021
74089,Calera Capital,"ImageFIRST Healthcare Laundry Specialists, Inc.",Pennsylvania,Buyout,10/30/2018,989.62439,Business Services,783.0058477912479,14.00090872495606,138
81318,Calvert Street Capital Partners,"Zebra Environmental & Industrial Services,",North Carolina,Buyout,12/12/2018,46899.988,Clean Technology,862.4139012069411,14.0005435408017,4.594065223175854
70601,Cannae Holdings,Lifeworks Limited,Georgia,Buyout,4/1/2018,1198.9734,Software,105,47.00419716734374,40.32780489742066
83365,Cannon Capital,Parry'S Pizzeria,Colorado,Buyout,8/31/2018,4.2524753,Restaurants,862.4173880525834,14.00149822746575,80.00481807160642
71224,Capital Alignment Partners,"Urgent Care Group, LLC",Tennessee,Buyout,7/25/2018,200.00302,Healthcare,1800.009073429177,14.00141541891902,25.20038133609868
79036,Capital For Business,"Talk-A-Phone, LLC",Illinois,Buyout,1/4/2018,1440.504,Manufacturing,746.8511321967251,14.00394415260929,111.7036976658192
72785,Capital For Business,"Driv-Lok, Inc.",Illinois,Buyout,7/27/2018,1440.5051,Manufacturing,746.851251114045,14.00367864069234,111.706143270937
72631,Capital Recovery Group,Bellisio Foods’ assets,Minnesota,Buyout,9/11/2018,2474.0674,Food,154.1897214057431,14.00565050786066,252.5022223084928
72402,Capital Southwest Corporation,OrthoBethesda,Maryland,Buyout,9/5/2018,42.641415,Healthcare,3756.005870318955,14.00809798447121,13.9
72536,Capital Southwest Corporation,STATinMED Research,Michigan,Buyout,9/7/2018,12.3213,Business Services,862.418344657772,14.00341053480919,11.7
73034,CapitalWorks,"C&M Conveyor, Inc.",Indiana,Buyout,6/4/2018,62.946182,Industrial,862.4154690344787,14.00020360545717,4.587149382215281
73036,CapitalWorks,Ohio Blow Pipe Company,Ohio,Buyout,9/21/2018,98.501434,Industrial,93.00665365736356,12.80029729096525,52.70485125893494
65716,Capstone Partners,Headwaters MB LLC,Colorado,Buyout,1/8/2018,4.2506509,Financial Services,862.4148000263579,14.00676872079897,80.0058438014191
70253,CapStreet Group,APG Company,Texas,Buyout,3/13/2018,205.00572,Industrial,2200.002257742878,14.00686203047339,325.0057858942561
69725,Cardinal Health,"naviHealth, Inc.",Tennessee,Buyout,6/13/2018,6700.0098,Healthcare IT,1800.008561185929,14.00399033503312,25.20191403219886
66738,Carlyle Group,"Corporate Finance Group, Inc.",Massachusetts,Buyout,3/1/2018,263.18552,Financial Services,862.4198315412707,14.00351184244904,39.12550043834786
72538,Carlyle Group,"Ambio Holdings, Inc.",South Carolina,Buyout,9/10/2018,227.50142,Pharmaceuticals,556.0075330752015,14.00614321103025,13.74749317696634
75738,Carlyle Group,Odyssey Behavioral Healthcare LLC,Tennessee,Buyout,11/15/2018,200,Healthcare,1800.001411506924,14.00416839273352,25.20462868651319
72613,Carlyle Group,"Sedgwick Claims Management Services, Inc.",Tennessee,Buyout,9/12/2018,6700,Insurance,1800,14.00081591895254,25.20327355605494
79026,Carnelian Energy Capital,"Sandpoint Resources, LLC",Texas,Buyout,10/16/2018,205.00737,Oil & Gas,2200.006421633023,14.0065685493097,325.0057299073338
71660,Carrick Capital Partners,Discovery Health Partners,Illinois,Buyout,8/9/2018,1440.5062,Software,746.8457951948528,14.00540794117082,111.7014702190564
70169,Caruth Capital Partners,Premier Outdoor Media,New Jersey,Buyout,6/26/2018,271.40878,Advertising,862.4194172061018,14.00633446557153,34.23353957001422
73118,Catalyst Direct Capital Management,Universal Store Pty Ltd.,Queensland,Buyout,9/25/2018,72.389999,Retail,862.4142043137892,14.00394549557645,4.59309566934389
66786,Cayuse LLC,Process Pathways Inc.,Alberta,Buyout,3/1/2018,12.324987,Software,862.4130452425654,14.00991046672392,4.591764603096814
70883,Celerity Partners,"Total Care RX, Inc.",New York,Buyout,7/6/2018,542.50348,Pharmaceuticals,2550.002843678129,358.0069675168122,20.6
72788,Center Rock Capital Partners,American Piping Products Inc.,Missouri,Buyout,9/17/2018,395.00421,Manufacturing,330.0097125908405,14.00853872915435,187.5033483708439
71592,Centerbridge Capital Partners,"Seitel Holdings, Inc.",Texas,Buyout,7/17/2018,205.00981,Oil & Gas,2200.00241816226,14.00299830652479,325.0003893671925
72501,Centerfield Capital Partners,Pure Wafer,California,Buyout,8/29/2018,3996.5603,Semiconductors,301.1509781362212,14.00892337655354,754.948907007761
71880,Centerfield Capital Partners,"Indigo Wild, L.L.C.",Missouri,Buyout,8/10/2018,395.0069,Consumer Products,330.0096959434495,14.00187934526879,187.5051140727637
75056,CenterGate Capital,Owen Equipment Company,Oregon,Buyout,11/30/2018,89.511688,Distribution,2437.954633924175,14.00422037636567,16.2
66710,CenterOak Partners,TechnaGlass Inc,Utah,Buyout,3/1/2018,480.18842,Transportation,862.4176557761587,14.00900638999123,4.587593281695441
66709,CenterOak Partners,"The J. N. Phillips Company, Inc.",Massachusetts,Buyout,3/1/2018,263.18295,Transportation,862.413533072124,14.00968823639381,39.12553865191008
65405,Centre Lane Partners,Alternative Biomedical Solutions LLC,Texas,Buyout,1/3/2018,205.00284,Biotechnology,2200.00133740665,14.00168474856004,13
65455,Centre Lane Partners,Infobase Publishing Inc.,New York,Buyout,1/8/2018,3100.0063,Publishing,2550.003209276256,358.0016585478658,1.266158387236954
71322,Century Park Capital Partners,Dominion Youth Services,Virginia,Buyout,7/31/2018,108.45575,Healthcare,20.00646594173222,14.00263299594339,4.59547708957252
66697,Cerberus Capital Management,Bluestone Holdings (Australia) Pty Ltd,New South Wales,Buyout,2/26/2018,80.510002,Financial Services,50.0065958128135,14.00491673975888,4.595241307567627
66243,Cerberus Capital Management,"Cyanco International, LLC",Texas,Buyout,2/7/2018,245.49556,Chemicals,2200.006786606233,14.00062877107815,325.0045511467866
68182,Cerberus Capital Management,"Electrical Components International, Inc.",Missouri,Buyout,4/26/2018,473.01294,Manufacturing,330.0047843670518,14.00788832140792,187.5034629512274
72964,Cerberus Capital Management,"SubCom, LLC",New Jersey,Buyout,9/17/2018,325,Communications,862.4163046203523,14.00689378019128,34.23965350975818
65410,Cerberus Capital Management,Isola Group,Arizona,Buyout,1/5/2018,179.62851,Semiconductors,862.417455782552,14.00950354488272,35.47544948009567
75436,CHAMP Private Equity,Cell Care Australia Pty Limited,Victoria,Buyout,10/9/2018,70.5,Biotechnology,862.4115272260008,14.00798370467204,4.096491369476472
72513,CHAMP Private Equity,Fine Food Holdings Pty Ltd,Victoria,Buyout,7/23/2018,70.501701,Food,862.4168750456504,14.00293676496189,4.595240835387082
72514,CHAMP Private Equity,Maxfoods Pty Ltd,Victoria,Buyout,7/23/2018,70.507034,Food,862.4120724947627,14.00123185046654,4.588024834690438
83406,Champlain Capital Partners,Pui Audio,Ohio,Buyout,10/17/2018,98.505882,Electronics,93.00448906625977,12.80570987283674,69.44314415981827
66137,Charlesbank Capital Partners,"Galls, LLC",Kentucky,Buyout,2/2/2018,2920.0852,Retail,2822.543675378064,136.0072654111193,53.18233534576679
67828,Charlesbank Capital Partners,Hearthside Food Solutions LLC,Illinois,Buyout,4/17/2018,2400,Food,1240,14.00099080776967,1295
74162,Chicago Pacific Founders,SAGE Centers for Veterinary Specialty and Emergency Care,California,Buyout,11/1/2018,119.30816,Healthcare,301.1528422195653,14.00988018383909,754.948167633694
75182,ChrysCapital,"GeBBS Healthcare Solutions, Inc.",California,Buyout,12/4/2018,140,Outsourcing,63,14,754.9493572713176
65358,CI Capital Partners,"Redwood Logistics, LLC",Illinois,Buyout,1/2/2018,1440.5076,Logistics,746.8473787194832,14.00551857111681,111.7003012447013
69239,Cincinnati Eye Institute,"CEI Vision Partners, LLC",Ohio,Buyout,5/29/2018,2.9417655,Healthcare,93.00972964306717,12.80719878848133,52.70598105193815
72536,Cion Investments,STATinMED Research,Michigan,Buyout,9/7/2018,12.320972,Business Services,862.4199189011908,14.00904513021636,11.7
72461,CIP Capital,"Carnegie Learning, Inc.",Pennsylvania,Buyout,9/6/2018,989.62738,Publishing,783.0058606379115,14.00218216573525,29.00275961968049
75846,Claridge,1263343 Alberta Inc.,Alberta,Buyout,12/20/2018,12.324195,Transportation,862.417106029947,14.0076332205132,4.596208035301239
69725,Clayton Dubilier & Rice,"naviHealth, Inc.",Tennessee,Buyout,6/13/2018,6700.0049,Healthcare IT,1800.001920406958,14.00318480899263,25.20143276078105
72021,Clayton Dubilier & Rice,"PowerTeam Services, LLC",North Carolina,Buyout,8/22/2018,46899.988,Construction,862.4133728441286,14.00736291624311,2.136048575792999
66051,Clayton Dubilier & Rice,Atrium Corporation,Texas,Buyout,1/31/2018,205.00401,Manufacturing,2200.009046021808,14.00585527961779,325.0046647858359
66347,Clayton Dubilier & Rice,American Greetings Corporation,Ohio,Buyout,2/13/2018,98.504822,Publishing,93.00206338515861,12.80785998047751,52.70479386431864
73855,Clearlake Capital Group,Vendor Credentialing Service LLC,Texas,Buyout,10/23/2018,15.068158,Software,2200.005713799927,14.00235787464011,129.155042045481
67695,Clearlake Capital Group,"Wheel Pros, LLC",California,Buyout,4/4/2018,293.66617,Transportation,301.1543844143117,14.00351833912249,300
74561,Clearlake Capital Group,"Team Technologies, Inc.",Tennessee,Buyout,11/15/2018,492.31161,Manufacturing,1800.004706573109,14.0054743863799,10.02393200752775
65691,Clearlake Capital Group,"Janus International Group, LLC",Georgia,Buyout,1/17/2018,88.105415,Manufacturing,105.0038341270387,47.0082548019656,16.02295570501229
73081,Clearlake Capital Group,American Construction Source,Missouri,Buyout,9/26/2018,29.03035,Construction,330.0039058504672,14.00901331437457,34.64809642511894
66956,Clearlake Capital Group,"ProVation Medical, Inc.",Minnesota,Buyout,1/11/2018,181.78999,Software,154.1891319707543,14.00518236506436,100.3386883743345
67970,Clearview Capital,"Mudlick Mail, LLC",Georgia,Buyout,2/14/2018,1198.9703,Marketing,105.00645944505,47.00945268955017,40.32719907208588
67614,Clearview Capital,"Community Medical Services Holdings, LLC",Arizona,Buyout,3/30/2018,4.4822359,Healthcare,862.4192804264806,14.00657726602334,35.47648610451983
75381,Cobepa,"BioAgilytix, Inc.",North Carolina,Buyout,10/31/2018,280,Biotechnology,862.4102273315423,14.00968994071413,4.095667239161604
78973,Cohesive Capital Partners,DJR Energy,Colorado,Buyout,6/1/2018,4.2567616,Oil & Gas,862.412031409933,14.00947735422928,80.00143583234851
65862,Compass Diversified Holdings,Foam Fabricators Inc,Arizona,Buyout,1/18/2018,247.5,Logistics,862.4180593228868,14.00398211238611,35.47157159003222
77454,Compass Group Equity Partners,Compass Electronics Group,Missouri,Buyout,9/12/2018,395.00317,Electronics,330.0077907405839,14.0022359409992,247.0443660115229
71327,Compass Group Equity Partners,"EPIC Systems, Inc.",Missouri,Buyout,7/20/2018,395.00302,Industrial,330.0022712468681,14.00666788184721,187.5093175143165
80261,Compass Group Equity Partners,"Logic Product Development, Inc.",Minnesota,Buyout,5/10/2018,2474.0618,Industrial,154.1901106764604,14.00936339853037,252.505485928454
67486,Comvest Partners,Systems Control,Michigan,Buyout,4/6/2018,12.326318,Electronics,862.4140303124643,14.00646145885516,165
66950,Comvest Partners,"Engage2Excel, Inc.",North Carolina,Buyout,3/8/2018,46899.988,Business Services,862.4137449289176,14.00658825376708,49.09383352168025
70414,Comvest Partners,Spinrite Yarns Online Inc.,Ontario,Buyout,7/3/2018,12.325315,Manufacturing,862.4198809581778,14.00713228165809,137
67143,Constitution Capital Partners,"Airxcel, Inc.",Kansas,Buyout,3/14/2018,640,Energy,397,80,540
72390,CORE Industrial Partners,"Midwest Composite Technologies, Inc.",Wisconsin,Buyout,9/5/2018,500.00089,Industrial,862.4116816091321,14.00418079096529,842.5606042544379
75551,Cornell Capital,PureStar Group,Nevada,Buyout,6/1/2018,12.323072,Business Services,862.4191922637604,14.00705737212378,12.30733460188747
74353,Cornell Capital,Knowlton Development Corporation,Quebec,Buyout,11/7/2018,1000,Manufacturing,862.4199936370335,14.00232518358793,4.596299916792483
69328,Corsair Capital,Jackson Hewitt Tax Service Inc,Florida,Buyout,5/31/2018,400.00839,Financial Services,89.6007835786947,34.60220335786363,6.007644025190528
70634,Cotton Creek Capital,"Young’s Communications Co., Inc.",Florida,Buyout,7/9/2018,400.00082,Infrastructure,89.60140558220856,34.60295516009575,6.003348107497002
73207,Cotton Creek Capital,Vecta Environmental Services LLC,Louisiana,Buyout,10/1/2018,12.326319,Environmental Services,862.4173695853881,14.00992981960702,62.0045552570663
71788,Court Square Capital Partners,"Momentum Telecom, Inc.",Alabama,Buyout,3/12/2018,12.322246,Telecoms,862.4105096127225,14.00950139352757,110
75105,Court Square Capital Partners,"Smart City Holdings, LLC",Nevada,Buyout,11/20/2018,12.322981,Telecoms,862.4118346092494,14.00212149332914,295
69231,CoVant,LinQuest Corporation,California,Buyout,5/29/2018,3996.5605,IT Security,301.1490258098303,14.00551493663046,754.9505380897384
66685,CR3 Capital,Xymat LLC,Colorado,Buyout,2/27/2018,4.2490778,Engineering,862.4108292873918,14.00876643752385,80.00778581946608
76371,Craftsman Capital Partners,"CMIT Solutions, Inc.",Texas,Buyout,12/23/2018,205.0043,IT,2200.006236234173,14.00762077385265,325.0088642427251
83237,Crane Street Capital,"Kss Immersion Schools,",California,Buyout,12/1/2018,3996.5583,Education / Training,301.1503143225519,14.0020759004325,754.9483186826759
73679,Crescendo Capital Partners,"Peltram Plumbing, Inc.",Washington,Buyout,7/24/2018,500.00446,Utilities,862.4179150423936,14.00794400518465,856.0069079500931
75433,Crescent Capital Partners,Healthcare Australia Pty Ltd,New South Wales,Buyout,6/1/2018,67.234268,Outsourcing,50.00106276102004,14.00067316419849,4.587907729840659
65766,Crescent Capital Partners,Nucleus Network,Victoria,Buyout,1/18/2018,32.343437,Medical Technologies,862.4155253273404,14.00779015209231,4.594554617356331
66206,Crestview Partners,"ATC Drivetrain, LLC",Oklahoma,Buyout,2/6/2018,16.409834,Transportation,862.4113839407421,14.00936575757045,155
72467,Crestview Partners,Protect My Car,Florida,Buyout,9/6/2018,39.541634,Consumer Services,89.60401557099949,34.60322169972716,2.386546299273161
73734,Crestview Partners,"Elo Touch Solutions, Inc.",California,Buyout,10/17/2018,395,Electronics,301.1552032829451,14.00068562296623,395
68359,CVC Capital Partners,OANDA Corporation,California,Buyout,5/2/2018,799.31738,Internet,301.1487618969942,14.0042913389549,754.9551665193934
68355,CVC Capital Partners,The Alpha Corporation of Collierville Tennessee Inc.,Tennessee,Buyout,5/2/2018,1340.0005,Manufacturing,1800.005286054587,14.00007563250951,25.20254993028883
72936,CVC Capital Partners,UnitedLex Corporation,Kansas,Buyout,9/20/2018,200,Business Services,397.0009908301186,80.00199606269118,11.50527451757276
68357,Dana Holdings,"Kramer Laboratories, Inc.",Florida,Buyout,5/2/2018,70.000465,Pharmaceuticals,89.60016359161064,34.60936678959189,6.000038495923944
66306,Dane Creek Capital,Pets4Life,Ontario,Buyout,1/31/2018,12.323402,Food,862.4147901240706,14.00246078182649,12.80678384392983
68041,Dane Creek Capital,Naturawls Pet Products,Ontario,Buyout,4/23/2018,12.328522,Food,862.4161076344519,14.00558899400461,12.80844262117049
69611,Dane Creek Capital,Spring Meadows Natural Pet Food,Saskatchewan,Buyout,6/11/2018,12.328368,Food,862.4184030693925,14.00579256482128,4.587711963274338
71309,Delos Capital,"HOP Energy, LLC",New York,Buyout,7/31/2018,3100.0044,Oil & Gas,2550.000379193924,358.0078893305833,28.16804278394478
74414,Delos Capital,"Edgard Construction Materials, LLC",Louisiana,Buyout,8/7/2018,12.326704,Construction,862.4109617639535,14.00621320690665,28.83546267426729
73695,Devonshire Investors,"NovoEd, Inc.",California,Buyout,10/16/2018,3996.554,Internet,301.1527378983984,14.00303059547845,754.9527084564392
66859,DGB Investments,Pipeworks Inc.,Oregon,Buyout,2/23/2018,12.32227,Gaming,862.4186162128083,14.00393103912178,507.0300078528866
65658,Diversis Capital,Marketron Broadcast Solutions,Idaho,Buyout,1/16/2018,12.327106,Software,862.4113845183949,14.00574670184109,163.3699191868143
81425,Donovan Ventures,Restream Solutions,Texas,Buyout,1/1/2018,205.00839,Oil & Gas,2200.000456623415,14.00592218629721,325.0021771599091
78959,Dorilton Capital,Aut Solutions Group,Texas,Buyout,8/13/2018,205.00049,High-Tech,2200.001458788366,14.00212394387167,325.0014054031595
72536,Dos Rios Partners,STATinMED Research,Michigan,Buyout,9/7/2018,12.327036,Business Services,862.4143601305752,14.00780247721526,11.7
80705,Dry Fly Capital,"AiA Industries, Inc.",Colorado,Buyout,8/23/2018,4.2511482,Materials,862.4121997283276,14.00178017501425,80.00498234433573
74173,Dunes Point Capital,Specialty Products & Insulation Co. ,Pennsylvania,Buyout,9/27/2018,122.5,Distribution,2213.473274544312,14.00178331135943,84
70336,Dunes Point Capital,Sonneman - A Way of Light,New York,Buyout,6/25/2018,52.823986,Semiconductors,2550.008455270101,358.0033198885719,81.59409076896246
78955,DW Healthcare Partners,Aequor Healthcare Services,New Jersey,Buyout,5/10/2018,8.106782,Healthcare,862.413218290216,14.00678397958804,34.23835786217428
71787,Eagle Merchant Partners,The Recreational Group,Georgia,Buyout,8/14/2018,1198.9672,Construction,105.0022201559599,47.00080898316279,18.75341642505614
73528,Eagle Private Capital,"itrac, LLC",Oregon,Buyout,9/21/2018,12.329433,Software,862.4107511250388,14.00680267076645,507.0332959826968
73638,EagleTree Capital,Gaylord Chemical Company LLC,Louisiana,Buyout,10/15/2018,12.329026,Chemicals,862.4176219998828,14.00652921909172,62.00592415503334
66299,EagleTree Capital,Airtech Incorporated,New Jersey,Buyout,2/5/2018,271.40662,Manufacturing,862.4136477926716,14.00585034500513,34.23521494743949
73547,EagleTree Capital,"FuseFX, Inc.",California,Buyout,10/11/2018,3996.5527,Internet,301.1528496650236,14.00734484392855,754.9564285625305
73556,Eden Capital,"Tour de Force, Inc.",Ohio,Buyout,10/11/2018,98.506805,Internet,93.00951889501309,12.80449215320361,52.7048683822318
70007,Eden Capital,Compass Sales Solutions,Idaho,Buyout,6/20/2018,12.328523,Software,862.4193471985839,14.0056643091299,163.376066775534
72501,Edgewater Capital Partners,Pure Wafer,California,Buyout,8/29/2018,3996.5537,Semiconductors,301.1515170793238,14.00325848219622,754.957740056568
80735,Eight Roads Ventures Japan,Prosper Funding LLC,California,Buyout,1/1/2018,3996.5581,Internet,301.1567735868695,14.0049702898756,754.9572493278023
80263,Eldridge Industries,"NPC International, Inc.",Kansas,Buyout,4/23/2018,1000,Restaurants,397.0052764636825,80.00107285752412,11.50101683835434
71994,Element Fleet Management Corp.,"Amerit Fleet Solutions, Inc.",California,Buyout,3/30/2018,3996.5603,Outsourcing,301.1529626814837,14.00505034496713,9.800000000000001
69767,Elliott Management Corporation,"Prosperity Life Insurance Group, LLC",Texas,Buyout,3/14/2018,205.00291,Insurance,2200.007129542954,14.00457862123552,325.0059743622802
66754,Empeiria Capital Partners,"B&B Roadway and Security Solutions, LLC",Texas,Buyout,2/27/2018,205.00865,Defence,2200.009180791635,14.00480220663998,10.5
82876,EnCap Flatrock Midstream,Caiman Energy Ii,Texas,Buyout,3/10/2018,205.00584,Oil & Gas,2200.00974860597,14.00056052288677,325.0016260448862
65808,Endicott Management Company,Bank Leumi USA,New York,Buyout,1/22/2018,141,Financial Services,2550.006751609166,358.0089375667373,28.1723852887218
66992,Energy Capital Partners,Gopher Resource LLC,Minnesota,Buyout,1/30/2018,2474.0613,Clean Technology,154.189385402719,14.00436323193539,252.5078720420828
80168,Enlightenment Capital,Everwatch Corporation,Virginia,Buyout,10/15/2018,3633.2361,Defence,20.00740352419152,14.00678625620607,4.590005464207203
65708,Envista Group,Sky High Sports Network,Oregon,Buyout,1/16/2018,12.324312,Leisure,862.4148874118894,14.0080888295703,507.0336924811758
70150,EQT,"Zemax, LLC",Washington,Buyout,6/26/2018,500.00851,Software,862.4160605221025,14.00804058892358,856.0005841273774
67930,Equicapita,Smitty’s Canada Inc.,Alberta,Buyout,4/9/2018,12.325831,Restaurants,862.4176102857075,14.00122704030186,4.59069422381726
76697,Equicapita,Shaw Group of Dental Laboratories,Ontario,Buyout,12/20/2018,.37307411,Healthcare,862.4140940424024,14.00978815426755,12.80066303760274
81317,Equicapita,I-Xl Building Products Ltd,British Columbia,Buyout,12/17/2018,10.502652,Manufacturing,862.4153624371595,14.00792749097276,523.7054854607113
75732,ESW Capital,NewNet's Mobile & IoT Messaging and Interact Business Units ,Illinois,Buyout,12/18/2018,1440.5089,Telecoms,746.8481103895481,14.00695665051866,111.7020147219219
75624,ESW Capital,"School Loop, Inc.",California,Buyout,12/4/2018,3996.5566,Software,301.1529284507225,14.00757391342599,754.9501699074239
75731,ESW Capital,"ZephyrTel, Inc.",Texas,Buyout,1/1/2018,205.00853,Software,2200.008016976021,14.00912364443469,325.0005380506879
77207,ESW Capital,ResponseTek Networks Corp.,Texas,Buyout,5/23/2018,205.00081,Software,2200.001162298797,14.00033002866952,325.0055449191965
78983,EW Healthcare Partners,"Eyepoint Pharmaceuticals,",Massachusetts,Buyout,3/28/2018,46.063625,Pharmaceuticals,862.41948136212,14.00969551840502,39.12960417972359
80272,Falcata Capital,Xpressdocs Partners,Texas,Buyout,8/15/2018,205.00217,Marketing,2200.004570623818,14.00551068421159,325.0050025844499
69167,Falcon Investment Advisors,"Iconic Group, Inc.",Georgia,Buyout,5/15/2018,1198.9752,Consumer Services,105.0092751456517,47.00668306706408,83
67890,Falfurrias Capital Partners,"Tax Guard, Inc.",Colorado,Buyout,6/14/2018,4.2541399,Software,862.415850819458,14.00098554824184,80.00708861043196
77990,"Fanatics, Inc.",LIDS Sports Group,Indiana,Buyout,12/14/2018,101,Retail,862.4106439540831,14.00542944401208,4.59118294651416
69167,Fenway Partners,"Iconic Group, Inc.",Georgia,Buyout,5/15/2018,1198.9739,Consumer Services,105.0074917048309,47.00511424673656,83
67201,Fidante Partners,"Latigo Partners, L.P.",New York,Buyout,3/15/2018,3100.0081,Financial Services,2550.006735509859,358.0052022032539,28.16967697380381
68927,Fireman Capital Partners,"Bandon Holdings, LLC",Texas,Buyout,5/18/2018,205.00027,Business Services,2200.000489504894,14.00277809856165,325.0044995086752
69143,FirePower Equity,Interwork Technologies Inc.,New York,Buyout,4/27/2018,3100.0027,IT Security,2550.005899596159,358.006973471223,28.17550110755759
78964,First Reserve,"Blue Racer Midstream, LLC",Texas,Buyout,11/1/2018,205.00475,Infrastructure,2200.001079749391,14.00746751447845,325.0088684308827
67739,First Reserve,"CHA Consulting, Inc.",New York,Buyout,4/10/2018,3100.0039,Engineering,2550.00075674594,358.0039068453113,28.1758343683024
65402,Five Arrows Principal Investments,"The Stepping Stones Group, LLC",Colorado,Buyout,1/4/2018,.12964909,Healthcare,862.4174874410003,14.00397241592113,80.00875545991104
82949,Five Points Capital,Clinical Trial Services Company,North Carolina,Buyout,10/1/2018,1400.0049,Healthcare,862.4155976426757,14.00114786193411,4.593200491562308
73118,Five V Capital,Universal Store Pty Ltd.,Queensland,Buyout,9/25/2018,72.389999,Retail,862.4162946901254,14.00055469111943,4.58966134330985
66896,Flexpoint Ford,Dash Financial Technologies LLC,New York,Buyout,3/6/2018,3100.0073,Financial Services,2550.007883450613,358.0060000388982,155
66832,Foundation Investment Partners,Discount Drainage Supplies,Ohio,Buyout,2/28/2018,715.60931,Distribution,262.9104685603347,12.80942148712886,52.70336673005252
67468,Francisco Partners,Bomgar Corporation,Mississippi,Buyout,4/3/2018,27.409864,Software,104,14.0093695592292,4.594178529742927
66658,Francisco Partners,"Discovery Education, Inc.",Maryland,Buyout,2/26/2018,120,Education / Training,3756.000418116904,14.00875824747312,13.90750235034845
68425,Francisco Partners,"Renaissance Learning, Inc.",Wisconsin,Buyout,5/3/2018,42.00769,Software,862.41054609158,14.0086412090965,842.5682600576685
75634,Frazier Healthcare Partners,United Digestive,Georgia,Buyout,12/17/2018,35.795109,Healthcare,105.0069176422525,47.0000149542722,40.32851809959169
74612,Frind Holdings,Ansan Traffic Group Ltd.,British Columbia,Buyout,11/16/2018,10.502765,Construction,862.4146990300126,14.00392092868391,243.4879153030477
67498,Frontenac Company,JADE Learning LLC,North Carolina,Buyout,3/30/2018,46899.988,Education / Training,862.4105466738313,14.0045666313887,4.58891880727169
74287,Frontenac Company,Motion Solutions,California,Buyout,11/6/2018,3996.5515,Industrial,301.151309360862,14.00487887357998,754.9533167749245
67753,FTV Capital,"Clearent, LLC",Missouri,Buyout,3/30/2018,395.00064,Software,330.0002305991993,14.0077017826185,187.5
70092,Fulcrum Capital Partners,"National Logistics Services, Inc.",Ontario,Buyout,6/25/2018,12.328625,Logistics,862.412523023688,14.00077123438645,12.80769075421146
67993,Fulcrum Capital Partners,Athletica Sport Systems Inc.,Ontario,Buyout,4/20/2018,12.328579,Construction,862.4149631665989,14.00892878381241,5.955053668994241
68714,Fulcrum Equity Partners,"Liberation Way, LLC",Pennsylvania,Buyout,5/14/2018,29.544453,Healthcare,783.0020879919556,14.00834143312353,29.00803927734427
66140,Fusion Agiletech Partners,"Quisitive, LLC",Texas,Buyout,2/1/2018,205.00105,Software,2200.006670207675,14.00181638646576,325.0060346379429
68431,Gemspring Capital,"A10 Capital, LLC",Idaho,Buyout,5/3/2018,12.329024,Financial Services,862.4159975195273,14.00826854688752,163.3754824269634
68044,Gemspring Capital,"TMP Worldwide Advertising & Communications, LLC",New York,Buyout,4/23/2018,3100.0046,Software,2550.007378643976,358.0011605324323,28.17043487387049
74660,Gemspring Capital,"Bobit Business Media, Inc.",California,Buyout,11/19/2018,3996.5547,Digital Media,301.1489675302247,14.00609112960923,754.9549466439124
67016,Gen Cap America,CoreMedical Group,New Hampshire,Buyout,3/12/2018,12.327112,Business Services,862.4188833543069,14.00946269521195,8
76146,Gen Cap America,"Blower Application Company, Inc.",Wisconsin,Buyout,12/20/2018,500.00748,Industrial,862.4123812673117,14.00300240317996,842.5608159814284
69317,Gen Cap America,Mid America Metals,Missouri,Buyout,5/31/2018,395.0051,Materials,330.0076190307782,14.00629682570401,187.5055846216318
73227,Gen Cap America,"Positex, Inc.",Minnesota,Buyout,10/2/2018,2474.0635,Medical Instruments,154.1964363995981,14.0030861509655,252.5031084176848
72665,General Atlantic,OneOncology,Tennessee,Buyout,9/12/2018,200,Healthcare,1800.0032762628,14.0065214150742,25.20840501189176
82698,Generation Growth Capital,3rd Dimension Industrial 3D Printing Co,Indiana,Buyout,11/21/2018,62.940918,Manufacturing,862.4122203983336,14.00783888214904,4.589565837576807
